"date","spy_return","rv_21","rv_42","rv_63","momentum_21","momentum_63","ma_gap_21","ma_gap_63","vxx_return","tlt_return","gld_return","qqq_return","iwm_return"
2022-01-27,-0.0049501209972167,0.0432454751076577,0.0696814268791794,0.0757473436047737,-0.0956863731026999,-0.0466690319489743,-0.061909885583505,-0.0672697690490982,0.00696581706852584,0.0181965662847849,-0.0129821153205958,-0.0101215329811426,-0.0229691180931217
2022-01-28,0.024531985863927,0.0497026701790702,0.072860672669076,0.0790396659556316,-0.0744113359123536,-0.0323295965467558,-0.035060662637582,-0.0436202565013716,-0.0649468918680451,0.000348844429891138,-0.0029877523376669,0.0308869827493492,0.0192883382893818
2022-01-31,0.0178507159085246,0.0527384199827931,0.0723963079640408,0.0810049859508331,-0.0551286564956434,-0.0168957568827449,-0.014992850446238,-0.0261362547781003,-0.0694598742754549,-0.0051832950549171,0.0059070563312309,0.0314777068288112,0.0302175618991667
2022-02-01,0.00673426285410894,0.0531067121030269,0.0718458204387909,0.0812662549309327,-0.0463405860993434,-0.0119525280497274,-0.00605643370303421,-0.0193712523687025,-0.076157985926999,-0.0033250999797314,0.000832536875815748,0.00678064693466407,0.0104794597177129
2022-02-02,0.00966718511451781,0.0536697903156437,0.0708817799505603,0.0817396944972691,-0.0426199027596939,-0.00637193369140499,0.00573850235777096,-0.00974555664805232,-0.0213966427558416,0.00338140170362333,0.00361943388995734,0.00809253652423703,-0.00998284866986232
2022-02-03,-0.0237857470282394,0.0587034579523945,0.0742536747668116,0.0849122615888606,-0.0648100421013172,-0.0356150258978699,-0.0147081524057049,-0.0324731510088451,0.114688682239431,-0.00783674482851993,-0.00142241745556237,-0.0413886177513296,-0.0191045731187618
2022-02-04,0.00469131234793263,0.0556072957754851,0.0734642297032678,0.0849116938413157,-0.0420170528166544,-0.035624925168675,-0.00802404597193807,-0.0273691261401878,-0.0364697113078147,-0.0148519012139934,0.00154089108698141,0.0125360645768238,0.00429410560829879
2022-02-07,-0.00321439473978824,0.0556921942044278,0.0706268399387381,0.0849018967367657,-0.0441936209998512,-0.0420434906666646,-0.00905014631178391,-0.0298352718864308,-0.0280076212506675,0.000647525421790363,0.00737531735357688,-0.00807696350511122,0.00492793116997614
2022-02-08,0.00819419696570023,0.0561522333459201,0.0710514044447735,0.0852921375554581,-0.0325044008249588,-0.0349854031623108,0.000702770415789367,-0.0213020005234845,-0.0461003509030542,-0.00670841504553366,0.00305220794607219,0.0111725289990172,0.0169107378512265
2022-02-09,0.0145299702858486,0.0579883006409129,0.0722047773641806,0.0864575439488883,-0.0171210481349104,-0.0176142345859392,0.0162049694592326,-0.00669700857998379,-0.0413563742162202,0.00187977563086861,0.00339341427540063,0.0209693831168014,0.0188097975977808
2022-02-10,-0.0181289646823863,0.0600757154670476,0.0738539238293841,0.0879677544904435,-0.0434911989549783,-0.0274395254395611,0.000109182509283379,-0.0241160056747006,0.0894136244228152,-0.0160203173066815,-0.00380378576752793,-0.0228926610161047,-0.0154618562576179
2022-02-11,-0.0199157220383706,0.0632331992330277,0.07597279478995,0.090193443927519,-0.0648805718107949,-0.0469252931373945,-0.0164257740754633,-0.0426434318478451,0.1274032063588,0.0147190232352425,0.018875607865561,-0.0322357281704013,-0.0101772636190827
2022-02-14,-0.00327470109200156,0.0617791128072375,0.0757292980578993,0.0899391591499745,-0.0549157535769144,-0.0571567563376463,-0.0169748247222713,-0.0448963811219929,0.00300750800147487,-0.0125192037389734,0.00533645177718078,0.00123819983643525,-0.00348213810471609
2022-02-15,0.0159982312975036,0.0638156326361126,0.0758319656452058,0.091350306117474,-0.0400671011571935,-0.0422797310666875,0.000865395362977361,-0.0288330737082771,-0.0859589355766914,-0.0114174672531577,-0.00954526037023751,0.0245599309687901,0.0264555861434932
2022-02-16,0.00112007165556172,0.0612732404321851,0.0753211832407273,0.0912717518318346,-0.021665289232187,-0.0449859142087703,0.00304690629750426,-0.0270373892999963,-0.0410362300830807,0.00590911344053602,0.0102317313073383,-0.000252478041626425,0.00208480547787548
2022-02-17,-0.0215926785144056,0.064122591509743,0.0776211230785867,0.0937595917468441,-0.0325178822643958,-0.0631102883781618,-0.0168347545072169,-0.0468506633244083,0.11186626709968,0.00741101391338717,0.0135755081689739,-0.0301953931826429,-0.025952601346356
2022-02-18,-0.00649610356047425,0.0634825799888453,0.0771553790143543,0.0939231782038669,-0.0280246493406796,-0.0723275147710202,-0.0218890239790325,-0.0519112424903461,0.0211169958505399,0.0104719224059524,-0.000733724019728932,-0.0114709494329581,-0.00863548169672068
2022-02-22,-0.0107897556925609,0.0612648849661457,0.0758913939854308,0.0945239575873103,-0.019201830616966,-0.0806389936950157,-0.031512216255536,-0.0608595554725068,-0.00384534333892894,0.00260088712101059,0.00208685885689341,-0.0100944111913819,-0.0141876079907588
2022-02-23,-0.0178979322324198,0.0636848819005797,0.0773359777333446,0.0961621919423302,-0.0406738727042201,-0.094397880949197,-0.0468612874606227,-0.0761085588904473,0.0557780904340781,-0.013877665119745,0.00449710014027449,-0.0259488875080915,-0.0188895975289123
2022-02-24,0.0149370755259115,0.0642493852447392,0.0785206574416383,0.0973063605056154,-0.0142013026553908,-0.0819864633823387,-0.0318747878536134,-0.0609563613408728,-0.0318793690719463,0.000658690690969799,-0.00647102345382944,0.0330521106804911,0.0258822581467113
2022-02-25,0.0218241341243326,0.0678083049773256,0.0802764107119932,0.0996880709904679,0.0100835208711099,-0.0642297604990212,-0.0109792631324924,-0.0392326456162634,-0.0416059357001197,0.000731001345214644,-0.00333623727593402,0.0153880528659256,0.0222708769164317
2022-02-28,-0.0025618281987132,0.0676758855851228,0.0803131160335451,0.0971366395427033,0.0124987790937632,-0.0453320495851968,-0.0140814472604264,-0.0409981286211121,0.0447358605978438,0.021681565118076,0.0103119939512402,0.00297449404772188,0.0040410851135011
2022-03-01,-0.0153474391432749,0.0649134119235713,0.0817563848912651,0.0975829322645589,-0.0270845636923639,-0.0712642394702506,-0.027846017285914,-0.054516438979586,0.105485510706642,0.0114955592939054,0.0180004317657589,-0.0154298103701169,-0.0190168396816368
